ttime,pm1,pm2,pm3,am,sm,st,lum
10-08-2022 23:43,2.79,3.35,84.93,3.2,6757,25.3,1
10-08-2022 23:53,3.35,3.35,84.93,12,6849,25.3,1
11-08-2022 00:03,0.55,3.35,84.93,11.2,6849,25.29,1
11-08-2022 00:13,1.11,3.35,84.93,10.4,6757,25.28,1
11-08-2022 00:23,1.67,3.35,84.93,7.2,6849,25.27,1
11-08-2022 00:33,2.23,3.35,84.93,17.6,6757,25.26,1
11-08-2022 00:43,2.79,3.35,84.93,3.2,6757,25.25,1
11-08-2022 00:53,3.35,3.35,84.93,5.6,6757,25.24,1
11-08-2022 01:03,0.55,3.35,84.37,6.4,6757,25.24,1
11-08-2022 01:13,1.11,3.35,84.37,4,6667,25.23,1
11-08-2022 01:23,1.67,3.35,84.37,6.4,6757,25.22,1
11-08-2022 01:33,2.23,3.35,84.37,4.8,6849,25.21,1
11-08-2022 01:43,2.79,3.35,84.37,4,6757,25.2,1
11-08-2022 01:53,3.35,3.35,84.37,3.2,6667,25.18,1
11-08-2022 02:03,0.55,3.35,83.81,5.6,6757,25.18,1
11-08-2022 02:13,1.11,3.35,83.81,3.2,6757,25.17,1
11-08-2022 02:23,1.67,3.35,83.81,7.2,6667,25.16,1
11-08-2022 02:33,2.23,3.35,83.81,10.4,6757,25.15,1
11-08-2022 02:43,2.79,3.35,83.81,8.8,6757,25.14,1
11-08-2022 02:53,3.35,3.35,83.81,1.6,6757,25.13,1
11-08-2022 03:03,0.55,3.35,83.81,11.2,6757,25.12,1
11-08-2022 03:13,1.11,3.35,83.81,4.8,6667,25.12,1
11-08-2022 03:23,1.67,3.35,83.81,3.2,6757,25.1,1
11-08-2022 03:33,2.23,3.35,83.81,4,6667,25.1,1
11-08-2022 03:43,2.79,3.35,83.81,8,6667,25.08,1
11-08-2022 03:53,3.35,3.35,83.81,4,6757,25.07,1
11-08-2022 04:03,0.55,3.35,83.26,11.2,6667,25.06,1
11-08-2022 04:13,1.11,3.35,83.26,3.2,6579,25.06,1
11-08-2022 04:23,1.67,3.35,83.26,6.4,6667,25.05,1
11-08-2022 04:33,2.23,3.35,83.26,3.2,6667,25.04,1
11-08-2022 04:43,2.79,3.35,83.26,7.2,6494,25.03,1
11-08-2022 04:53,3.35,3.35,83.26,5.6,6494,25.02,1
11-08-2022 05:03,0.55,3.35,82.7,5.6,6667,25.01,1
11-08-2022 05:13,1.11,3.35,82.7,4.8,6667,25,1
11-08-2022 05:23,1.67,3.35,82.7,4.8,6579,24.99,1
11-08-2022 05:33,2.23,3.35,82.7,3.2,6579,24.99,1
11-08-2022 05:43,2.79,3.35,82.7,10.4,6667,24.98,1
11-08-2022 05:53,3.35,3.35,82.7,4.8,6667,24.97,3
11-08-2022 06:03,0.55,3.35,82.7,6.4,6579,24.96,22
11-08-2022 06:13,1.11,3.35,82.7,4,6579,24.94,193
11-08-2022 06:23,1.67,3.35,82.7,4.8,6579,24.93,671
11-08-2022 06:33,2.23,3.35,82.7,7.2,6667,24.93,572
11-08-2022 06:43,2.79,3.35,82.7,6.4,6667,24.93,582
11-08-2022 06:53,3.35,3.35,82.7,3.2,6579,24.92,2612
11-08-2022 07:03,0.55,3.35,82.14,4,6579,24.91,971
11-08-2022 07:13,1.11,3.35,82.14,4,6579,24.9,1647
11-08-2022 07:23,1.67,3.35,82.14,3.2,6579,24.89,1972
11-08-2022 07:33,2.23,3.35,82.14,4.8,6579,24.88,2206
11-08-2022 07:43,2.79,3.35,82.14,2.4,6579,24.87,6244
11-08-2022 07:53,3.35,3.35,82.14,5.6,6667,24.87,2168
11-08-2022 08:03,0.55,3.35,81.58,2.4,6579,24.86,1831
11-08-2022 08:13,1.11,3.35,81.58,4,6579,24.85,5008
11-08-2022 08:23,1.67,3.35,81.58,3.2,6667,24.84,14212
11-08-2022 08:33,2.23,3.35,81.58,2.4,6579,24.82,10931
11-08-2022 08:43,2.79,3.35,81.58,4.8,6579,24.81,6372
11-08-2022 08:53,3.35,3.35,81.58,12.8,6579,24.81,4253
11-08-2022 09:03,0.55,3.35,81.58,6.4,6579,24.81,8366
11-08-2022 09:13,1.11,3.35,81.58,2.4,6667,24.8,7999
11-08-2022 09:23,1.67,3.35,81.58,4.8,6667,24.79,9523
11-08-2022 09:33,2.23,3.35,81.58,5.6,6494,24.78,13938
11-08-2022 09:43,2.79,3.35,81.58,4.8,6494,24.78,13352
11-08-2022 09:53,3.35,3.35,81.58,2.4,6667,24.78,14848
11-08-2022 10:03,0.55,3.35,81.02,5.6,6579,24.77,6608
11-08-2022 10:13,1.11,3.35,81.02,2.4,6579,24.77,10823
11-08-2022 10:23,1.67,3.35,81.02,14.4,6579,24.77,6906
11-08-2022 10:33,2.23,3.35,81.02,7.2,6494,24.77,916
11-08-2022 10:43,2.79,3.35,81.02,2.4,6579,24.77,13585
11-08-2022 10:53,3.35,3.35,81.02,9.6,6579,24.76,12756
11-08-2022 11:03,0.55,3.35,80.46,7.2,6667,24.77,552
11-08-2022 11:13,1.11,3.35,80.46,5.6,6579,24.76,15075
11-08-2022 11:23,1.67,3.35,80.46,7.2,6579,24.76,10499
11-08-2022 11:33,2.23,3.35,80.46,12,6579,24.77,384
11-08-2022 11:43,2.79,3.35,80.46,4,6667,24.78,561
11-08-2022 11:53,3.35,3.35,80.46,7.2,6494,24.78,6849
11-08-2022 12:03,0.55,3.35,80.46,15.2,6667,24.79,523
11-08-2022 12:13,1.11,3.35,80.46,4,6579,24.8,3685
11-08-2022 12:23,1.67,3.35,80.46,5.6,6494,24.81,974
11-08-2022 12:33,2.23,3.35,80.46,16,6579,24.81,11829
11-08-2022 12:43,2.79,3.35,80.46,7.2,6579,24.82,3208
11-08-2022 12:53,3.35,3.35,80.46,4,6579,24.83,3486
11-08-2022 13:03,0.55,3.35,79.9,8,6579,24.85,5070
11-08-2022 13:13,1.11,3.35,79.9,12,6667,24.86,594
11-08-2022 13:23,1.67,3.35,79.9,4.8,6579,24.87,6771
11-08-2022 13:33,2.23,3.35,79.9,16.8,6579,24.88,3551
11-08-2022 13:43,2.79,3.35,79.9,5.6,6579,24.9,1309
11-08-2022 13:53,3.35,3.35,79.9,9.6,6579,24.92,13284
11-08-2022 14:03,0.55,3.35,79.34,3.2,6667,24.93,3438
11-08-2022 14:13,1.11,3.35,79.34,8.8,6757,24.95,11641
11-08-2022 14:23,1.67,3.35,79.34,15.2,6667,24.98,7104
11-08-2022 14:33,2.23,3.35,79.34,6.4,6667,25,8057
11-08-2022 14:43,2.79,3.35,79.34,5.6,6667,25.02,5943
11-08-2022 14:53,3.35,3.35,79.34,6.4,6757,25.05,11388
11-08-2022 15:03,0.55,3.35,79.34,3.2,6757,25.07,10910
11-08-2022 15:13,1.11,3.35,79.34,8.8,6757,25.09,7713
11-08-2022 15:23,1.67,3.35,79.34,5.6,6667,25.12,15073
11-08-2022 15:33,2.23,3.35,79.34,5.6,6757,25.15,2465
11-08-2022 15:43,2.79,3.35,79.34,5.6,6757,25.17,10746
11-08-2022 15:53,3.35,3.35,79.34,7.2,6667,25.19,12824
11-08-2022 16:03,0.55,3.35,78.79,11.2,6757,25.22,11809
11-08-2022 16:13,1.11,3.35,78.79,5.6,6579,25.24,11891
11-08-2022 16:23,1.67,3.35,78.79,8.8,6757,25.27,7888
11-08-2022 16:33,2.23,3.35,78.79,6.4,6849,25.3,8911
11-08-2022 16:43,2.79,3.35,78.79,6.4,6757,25.31,6444
11-08-2022 16:53,3.35,3.35,78.79,12.8,6757,25.34,5000
11-08-2022 17:03,0.55,3.35,78.23,1.6,6849,25.36,7174
11-08-2022 17:13,1.11,3.35,78.23,4,6849,25.39,4449
11-08-2022 17:23,1.67,3.35,78.23,7.2,6849,25.41,2728
11-08-2022 17:33,2.23,3.35,78.23,5.6,6757,25.43,3792
11-08-2022 17:43,2.79,3.35,78.23,4,6849,25.45,2365
11-08-2022 17:53,3.35,3.35,78.23,1.6,6667,25.47,2732
11-08-2022 18:03,0.55,3.35,78.23,9.6,6757,25.49,2928
11-08-2022 18:13,1.11,3.35,78.23,2.4,6849,25.51,1816
11-08-2022 18:23,1.67,3.35,78.23,4,6757,25.52,460
11-08-2022 18:33,2.23,3.35,78.23,4.8,6757,25.54,696
11-08-2022 18:43,2.79,3.35,78.23,5.6,6849,25.55,357
11-08-2022 18:53,3.35,3.35,78.23,4.8,6757,25.56,78
11-08-2022 19:03,0.55,3.35,77.67,2.4,6757,25.58,32
11-08-2022 19:13,1.11,3.35,77.67,4.8,6667,25.59,3
11-08-2022 19:23,1.67,3.35,77.67,6.4,6757,25.61,1
11-08-2022 19:33,2.23,3.35,77.67,5.6,6667,25.61,1
11-08-2022 19:43,2.79,3.35,77.67,4,6757,25.62,1
11-08-2022 19:53,3.35,3.35,77.67,4,6667,25.63,1
11-08-2022 20:03,0.55,3.35,77.67,5.6,6667,25.64,1
11-08-2022 20:13,1.11,3.35,77.67,3.2,6757,25.65,1
11-08-2022 20:23,1.67,3.35,77.67,4.8,6579,25.65,1
11-08-2022 20:33,2.23,3.35,77.67,4,6667,25.65,1
11-08-2022 20:43,2.79,3.35,77.67,10.4,6757,25.66,1
11-08-2022 20:53,3.35,3.35,77.67,5.6,6757,25.66,1
11-08-2022 21:03,0.55,3.35,77.11,5.6,6667,25.66,1
11-08-2022 21:13,1.11,3.35,77.11,3.2,6667,25.66,1
11-08-2022 21:23,1.67,3.35,77.11,5.6,6757,25.65,1
11-08-2022 21:33,2.23,3.35,77.11,2.4,6667,25.64,1
11-08-2022 21:43,2.79,3.35,77.11,4,6757,25.62,1
11-08-2022 21:53,3.35,3.35,77.11,2.4,6667,25.62,1
11-08-2022 22:03,0.55,3.35,77.11,1.6,6757,25.61,1
11-08-2022 22:13,1.11,3.35,77.11,6.4,6757,25.61,1
11-08-2022 22:23,1.67,3.35,77.11,1.6,6667,25.6,1
11-08-2022 22:33,2.23,3.35,77.11,4.8,6757,25.59,1
11-08-2022 22:43,2.79,3.35,77.11,4,6667,25.58,1
11-08-2022 22:53,3.35,3.35,77.11,4.8,6667,25.57,1
11-08-2022 23:03,0.55,3.35,77.11,11.2,6757,25.56,1
11-08-2022 23:13,1.11,3.35,77.11,3.2,6757,25.47,1
11-08-2022 23:23,1.67,3.35,77.11,6.4,6757,25.07,1
11-08-2022 23:33,2.23,3.35,77.11,4.8,6667,24.82,1
11-08-2022 23:43,2.79,3.35,77.11,7.2,6849,24.7,1
11-08-2022 23:53,3.35,3.35,77.11,7.2,6757,24.63,1
12-08-2022 00:03,0.55,3.35,77.11,12,6667,24.56,1
12-08-2022 00:13,1.11,3.35,77.11,4,6757,24.51,1
12-08-2022 00:23,1.67,3.35,77.11,1.6,6667,24.47,1
12-08-2022 00:33,2.23,3.35,77.11,5.6,6757,24.47,1
12-08-2022 00:43,2.79,3.35,77.11,1.6,6667,24.51,1
12-08-2022 00:53,3.35,3.35,77.11,2.4,6667,24.61,1
12-08-2022 01:03,0.55,3.35,77.11,4,6757,24.73,1
12-08-2022 01:13,1.11,3.35,77.11,4,6667,24.82,1
12-08-2022 01:23,1.67,3.35,77.11,9.6,6757,24.9,1
12-08-2022 01:33,2.23,3.35,77.11,4,6757,24.95,1
12-08-2022 01:43,2.79,3.35,77.11,5.6,6757,24.99,1
12-08-2022 01:53,3.35,3.35,77.11,4,6757,25.02,1
12-08-2022 02:03,0.55,3.35,77.11,0.8,6667,25.04,1
12-08-2022 02:13,1.11,3.35,77.11,4,6667,25.05,1
12-08-2022 02:23,1.67,3.35,77.11,4.8,6667,25.05,1
12-08-2022 02:33,2.23,3.35,77.11,8.8,6667,25.06,1
12-08-2022 02:43,2.79,3.35,77.11,4.8,6757,25.07,1
12-08-2022 02:53,3.35,3.35,77.11,4.8,6667,25.08,1
12-08-2022 03:03,0.55,3.35,77.11,4,6757,25.08,1
12-08-2022 03:13,1.11,3.35,77.11,9.6,6667,25.08,1
12-08-2022 03:23,1.67,3.35,77.11,5.6,6757,25.08,1
12-08-2022 03:33,2.23,3.35,77.11,10.4,6667,25.07,1
12-08-2022 03:43,2.79,3.35,77.11,6.4,6757,25.07,1
12-08-2022 03:53,3.35,3.35,77.11,4.8,6667,25.07,1
12-08-2022 04:03,0.55,3.35,77.11,6.4,6757,25.06,1
12-08-2022 04:13,1.11,3.35,77.11,8.8,6494,25.06,1
12-08-2022 04:23,1.67,3.35,77.11,4,6757,25.05,1
12-08-2022 04:33,2.23,3.35,77.11,1.6,6757,25.05,1
12-08-2022 04:43,2.79,3.35,77.11,6.4,6667,25.05,1
12-08-2022 04:53,3.35,3.35,77.11,4,6667,25.05,1
12-08-2022 05:03,0.55,3.35,77.11,8,6757,25.04,1
12-08-2022 05:13,1.11,3.35,77.11,8.8,6757,25.03,1
12-08-2022 05:23,1.67,3.35,77.11,4,6667,25.02,1
12-08-2022 05:33,2.23,3.35,77.11,3.2,6667,25.01,1
12-08-2022 05:43,2.79,3.35,77.11,2.4,6667,25,1
12-08-2022 05:53,3.35,3.35,77.11,0.8,6494,24.99,2
12-08-2022 06:03,0.55,3.35,77.11,3.2,6667,24.99,20
12-08-2022 06:13,1.11,3.35,77.11,2.4,6757,24.98,59
12-08-2022 06:23,1.67,3.35,77.11,7.2,6757,24.97,361
12-08-2022 06:33,2.23,3.35,77.11,3.2,6667,24.96,300
12-08-2022 06:43,2.79,3.35,77.11,4,6667,24.95,363
12-08-2022 06:53,3.35,3.35,77.11,3.2,6667,24.94,1348
12-08-2022 07:03,0.55,3.35,77.11,4,6579,24.93,2265
12-08-2022 07:13,1.11,3.35,77.11,4,6757,24.93,3489
12-08-2022 07:23,1.67,3.35,77.11,8.8,6579,24.93,4508
12-08-2022 07:33,2.23,3.35,77.11,6.4,6579,24.92,3352
12-08-2022 07:43,2.79,3.35,77.11,2.4,6579,24.91,2392
12-08-2022 07:53,3.35,3.35,77.11,8.8,6667,24.91,2627
12-08-2022 08:03,0.55,3.35,77.11,4.8,6757,24.9,3607
12-08-2022 08:13,1.11,3.35,77.11,9.6,6667,24.88,12322
12-08-2022 08:23,1.67,3.35,77.11,3.2,6667,24.87,9549
12-08-2022 08:33,2.23,3.35,77.11,4.8,6579,24.87,10229
12-08-2022 08:43,2.79,3.35,77.11,7.2,6579,24.87,10284
12-08-2022 08:53,3.35,3.35,77.11,1.6,6667,24.86,8534
12-08-2022 09:03,0.55,3.35,77.11,4,6667,24.86,9901
12-08-2022 09:13,1.11,3.35,77.11,5.6,6667,24.85,7282
12-08-2022 09:23,1.67,3.35,77.11,4.8,6667,24.85,15294
12-08-2022 09:33,2.23,3.35,77.11,11.2,6667,24.84,14879
12-08-2022 09:43,2.79,3.35,77.11,3.2,6579,24.84,9792
12-08-2022 09:53,3.35,3.35,77.11,6.4,6579,24.85,16317
12-08-2022 10:03,0.55,3.35,77.11,5.6,6579,24.84,7900
12-08-2022 10:13,1.11,3.35,77.11,10.4,6667,24.84,384
12-08-2022 10:23,1.67,3.35,77.11,7.2,6667,24.85,2686
12-08-2022 10:33,2.23,3.35,77.11,3.2,6579,24.85,1076
12-08-2022 10:43,2.79,3.35,77.11,0.8,6329,24.86,384
12-08-2022 10:53,3.35,3.35,77.11,4,6250,24.86,9735
12-08-2022 11:03,0.55,3.35,77.11,6.4,6024,24.85,3351
12-08-2022 11:13,1.11,3.35,77.11,5.6,6098,24.86,1805
12-08-2022 11:23,1.67,3.35,77.11,3.2,5952,24.86,11955
12-08-2022 11:33,2.23,3.35,77.11,10.4,5952,24.87,384
12-08-2022 11:43,2.79,3.35,77.11,7.2,6173,24.88,604
12-08-2022 11:53,3.35,3.35,77.11,4,6410,24.88,12317
12-08-2022 12:13,1.11,3.35,77.11,7.2,6410,24.9,4508
12-08-2022 12:23,1.67,3.35,77.11,4.8,6494,24.91,6134
12-08-2022 12:33,2.23,3.35,77.11,7.2,6494,24.92,7177
12-08-2022 12:53,3.35,3.35,77.11,6.4,6579,24.94,3032
12-08-2022 13:03,0.55,3.35,77.11,4,6579,24.96,13285
12-08-2022 13:13,1.11,3.35,77.11,4,6579,24.98,3622
12-08-2022 13:23,1.67,3.35,77.11,4,6579,24.99,531
12-08-2022 13:33,2.23,3.35,77.11,6.4,6579,25.01,3445
12-08-2022 13:43,2.79,3.35,77.11,4,6667,25.04,1808
12-08-2022 13:53,3.35,3.35,77.11,9.6,6667,25.05,13636
12-08-2022 14:03,0.55,3.35,77.11,4.8,6579,25.07,13402
12-08-2022 14:13,1.11,3.35,77.11,8.8,6494,25.09,7754
12-08-2022 14:23,1.67,3.35,77.11,11.2,6579,25.12,4784
12-08-2022 14:33,2.23,3.35,77.11,5.6,6667,25.14,13125
12-08-2022 14:43,2.79,3.35,77.11,4,6579,25.16,10058
12-08-2022 14:53,3.35,3.35,77.11,9.6,6667,25.19,5390
12-08-2022 15:03,0.55,3.35,77.11,6.4,6667,25.21,13555
12-08-2022 15:13,1.11,3.35,77.11,7.2,6757,25.24,9475
12-08-2022 15:23,1.67,3.35,77.11,10.4,6579,25.26,11343
12-08-2022 15:33,2.23,3.35,77.11,4.8,6667,25.3,11373
12-08-2022 15:43,2.79,3.35,77.11,8.8,6849,25.31,10088
12-08-2022 15:53,3.35,3.35,77.11,6.4,6757,25.34,6225
12-08-2022 16:03,0.55,3.35,77.11,3.2,6757,25.36,3305
12-08-2022 16:13,1.11,3.35,77.11,4.8,6667,25.39,12849
12-08-2022 16:23,1.67,3.35,77.11,9.6,6757,25.42,11271
12-08-2022 16:33,2.23,3.35,77.11,3.2,6757,25.44,10425
12-08-2022 16:43,2.79,3.35,77.11,5.6,6667,25.48,9826
12-08-2022 16:53,3.35,3.35,77.11,2.4,6757,25.5,6438
12-08-2022 17:03,0.55,3.35,77.11,4,6667,25.52,2505
12-08-2022 17:13,1.11,3.35,77.11,2.4,6579,25.55,6079
12-08-2022 17:23,1.67,3.35,77.11,2.4,6667,25.57,2120
12-08-2022 17:33,2.23,3.35,77.11,8.8,6667,25.6,5570
12-08-2022 17:43,2.79,3.35,77.11,2.4,6579,25.61,2619
12-08-2022 17:53,3.35,3.35,77.11,3.2,6667,25.64,1804
12-08-2022 18:03,0.55,3.35,77.11,4,6667,25.66,1245
12-08-2022 18:13,1.11,3.35,77.11,7.2,6579,25.68,1347
12-08-2022 18:23,1.67,3.35,77.11,2.4,6667,25.7,1416
12-08-2022 18:33,2.23,3.35,77.11,3.2,6579,25.72,565
12-08-2022 18:43,2.79,3.35,77.11,4,6579,25.73,388
12-08-2022 18:53,3.35,3.35,77.11,1.6,6579,25.74,195
12-08-2022 19:03,0.55,3.35,77.11,1.6,6667,25.75,25
12-08-2022 19:13,1.11,3.35,77.11,3.2,6667,25.77,4
12-08-2022 19:23,1.67,3.35,77.11,4.8,6579,25.78,1
12-08-2022 19:33,2.23,3.35,77.11,2.4,6579,25.79,1
12-08-2022 19:43,2.79,3.35,77.11,3.2,6579,25.8,1
12-08-2022 19:53,3.35,3.35,77.11,4,6667,25.8,1
12-08-2022 20:03,0.55,3.35,77.11,4.8,6667,25.81,1
12-08-2022 20:13,1.11,3.35,77.11,4,6579,25.81,1
12-08-2022 20:23,1.67,3.35,77.11,5.6,6579,25.82,1
12-08-2022 20:33,2.23,3.35,77.11,4,6579,25.82,1
12-08-2022 20:43,2.79,3.35,77.11,0.8,6667,25.82,1
12-08-2022 20:53,3.35,3.35,77.11,4.8,6579,25.83,1
12-08-2022 21:03,0.55,3.35,77.11,7.2,6579,25.83,1
12-08-2022 21:13,1.11,3.35,77.11,0.8,6579,25.83,1
12-08-2022 21:23,1.67,3.35,77.11,6.4,6579,25.83,1
12-08-2022 21:33,2.23,3.35,77.11,3.2,6667,25.82,1
12-08-2022 21:43,2.79,3.35,77.11,3.2,6579,25.82,1
12-08-2022 21:53,3.35,3.35,77.11,4,6579,25.82,1
12-08-2022 22:03,0.55,3.35,77.11,4,6579,25.81,1
12-08-2022 22:13,1.11,3.35,77.11,4.8,6667,25.81,1
12-08-2022 22:23,1.67,3.35,77.11,1.6,6579,25.8,1
12-08-2022 22:33,2.23,3.35,77.11,1.6,6579,25.8,1
12-08-2022 22:43,2.79,3.35,77.11,1.6,6667,25.8,1
12-08-2022 22:53,3.35,3.35,77.11,0.8,6579,25.79,1
12-08-2022 23:03,0.55,3.35,77.11,8,6579,25.78,1
12-08-2022 23:13,1.11,3.35,77.11,1.6,6579,25.77,1
12-08-2022 23:23,1.67,3.35,77.11,2.4,6667,25.76,1
12-08-2022 23:33,2.23,3.35,77.11,3.2,6667,25.75,1
12-08-2022 23:43,2.79,3.35,77.11,1.6,6667,25.74,1
12-08-2022 23:53,3.35,3.35,77.11,1.6,6579,25.73,1
13-08-2022 00:03,0.55,3.35,77.11,0.8,6667,25.73,1
13-08-2022 00:13,1.11,3.35,77.11,1.6,6667,25.72,1
13-08-2022 00:23,1.67,3.35,77.11,1.6,6667,25.71,1
13-08-2022 00:33,2.23,3.35,77.11,4.8,6579,25.69,1
13-08-2022 00:43,2.79,3.35,77.11,2.4,6579,25.68,1
13-08-2022 00:53,3.35,3.35,77.11,4,6579,25.67,1
13-08-2022 01:03,0.55,3.35,77.11,4,6667,25.67,1
13-08-2022 01:13,1.11,3.35,77.11,5.6,6667,25.65,1
13-08-2022 01:23,1.67,3.35,77.11,3.2,6579,25.64,1
13-08-2022 01:33,2.23,3.35,77.11,9.6,6579,25.63,1
13-08-2022 01:43,2.79,3.35,77.11,1.6,6667,25.62,1
13-08-2022 01:53,3.35,3.35,77.11,2.4,6667,25.61,1
13-08-2022 02:03,0.55,3.35,77.11,2.4,6667,25.6,1
13-08-2022 02:13,1.11,3.35,77.11,3.2,6667,25.59,1
13-08-2022 02:23,1.67,3.35,77.11,6.4,6667,25.58,1
13-08-2022 02:33,2.23,3.35,77.11,2.4,6579,25.57,1
13-08-2022 02:43,2.79,3.35,77.11,2.4,6579,25.55,1
13-08-2022 02:53,3.35,3.35,77.11,0.8,6667,25.55,1
13-08-2022 03:03,0.55,3.35,77.11,3.2,6667,25.54,1
13-08-2022 03:13,1.11,3.35,77.11,5.6,6579,25.53,1
13-08-2022 03:23,1.67,3.35,77.11,4,6667,25.51,1
13-08-2022 03:33,2.23,3.35,77.11,2.4,6667,25.5,1
13-08-2022 03:43,2.79,3.35,77.11,5.6,6579,25.49,1
13-08-2022 03:53,3.35,3.35,77.11,4.8,6667,25.49,1
13-08-2022 04:03,0.55,3.35,77.11,8,6667,25.47,1
13-08-2022 04:13,1.11,3.35,77.11,4,6579,25.46,1
13-08-2022 04:23,1.67,3.35,77.11,7.2,6667,25.45,1
13-08-2022 04:33,2.23,3.35,77.11,6.4,6667,25.44,1
13-08-2022 04:43,2.79,3.35,77.11,4,6667,25.42,1
13-08-2022 04:53,3.35,3.35,77.11,3.2,6579,25.42,1
13-08-2022 05:03,0.55,3.35,77.11,2.4,6579,25.41,1
13-08-2022 05:13,1.11,3.35,77.11,2.4,6579,25.4,1
13-08-2022 05:23,1.67,3.35,77.11,4,6579,25.38,1
13-08-2022 05:33,2.23,3.35,77.11,2.4,6579,25.37,1
13-08-2022 05:43,2.79,3.35,77.11,1.6,6579,25.36,1
13-08-2022 05:53,3.35,3.35,77.11,2.4,6579,25.35,2
13-08-2022 06:03,0.55,3.35,77.11,3.2,6579,25.33,12
13-08-2022 06:13,1.11,3.35,77.11,1.6,6579,25.32,82
13-08-2022 06:23,1.67,3.35,77.11,4,6579,25.3,136
13-08-2022 06:33,2.23,3.35,77.11,4.8,6579,25.29,543
13-08-2022 06:43,2.79,3.35,77.11,1.6,6667,25.27,1014
13-08-2022 06:53,3.35,3.35,77.11,8,6667,25.26,2064
13-08-2022 07:03,0.55,3.35,77.11,8.8,6579,25.24,13408
13-08-2022 07:13,1.11,3.35,77.11,0.8,6579,25.24,9960
13-08-2022 07:23,1.67,3.35,77.11,1.6,6667,25.23,13222
13-08-2022 07:33,2.23,3.35,77.11,1.6,6579,25.22,15943
13-08-2022 07:43,2.79,3.35,77.11,4,6667,25.21,1670
13-08-2022 07:53,3.35,3.35,77.11,3.2,6579,25.2,2009
13-08-2022 08:03,0.55,3.35,77.11,3.2,6579,25.19,6223
13-08-2022 08:13,1.11,3.35,77.11,2.4,6579,25.18,4166
13-08-2022 08:23,1.67,3.35,77.11,7.2,6667,25.18,10584
13-08-2022 08:33,2.23,3.35,77.11,11.2,6579,25.17,13323
13-08-2022 08:43,2.79,3.35,77.11,4.8,6579,25.16,12121
13-08-2022 08:53,3.35,3.35,77.11,6.4,6667,25.15,15498
13-08-2022 09:03,0.55,3.35,77.11,9.6,6494,25.14,3283
13-08-2022 09:13,1.11,3.35,77.11,8,6667,25.14,14055
13-08-2022 09:23,1.67,3.35,77.11,3.2,6579,25.13,9723
13-08-2022 09:33,2.23,3.35,77.11,1.6,6494,25.12,2177
13-08-2022 09:43,2.79,3.35,77.11,5.6,6579,25.12,8388
13-08-2022 09:53,3.35,3.35,77.11,5.6,6579,25.12,384
13-08-2022 10:03,0.55,3.35,77.11,2.4,6494,25.12,384
13-08-2022 10:13,1.11,3.35,77.11,5.6,6667,25.11,9517
13-08-2022 10:23,1.67,3.35,77.11,1.6,6667,25.1,10340
13-08-2022 10:33,2.23,3.35,77.11,3.2,6667,25.09,8483
13-08-2022 10:43,2.79,3.35,77.11,2.4,6667,25.09,4232
13-08-2022 10:53,3.35,3.35,77.11,2.4,6579,25.1,1575
13-08-2022 11:03,0.55,3.35,77.11,5.6,6579,25.1,559
13-08-2022 11:13,1.11,3.35,77.11,9.6,6494,25.11,384
13-08-2022 11:23,1.67,3.35,77.11,8.8,6494,25.11,401
13-08-2022 11:33,2.23,3.35,77.11,4,6494,25.12,8476
13-08-2022 11:43,2.79,3.35,77.11,6.4,6494,25.12,1956
13-08-2022 11:53,3.35,3.35,77.11,3.2,6667,25.12,2126
13-08-2022 12:03,0.55,3.35,77.11,8,6667,25.13,8219
13-08-2022 12:13,1.11,3.35,77.11,4.8,6579,25.14,2427
13-08-2022 12:23,1.67,3.35,77.11,4,6667,25.15,489
13-08-2022 12:33,2.23,3.35,77.11,3.2,6579,25.16,6671
13-08-2022 12:43,2.79,3.35,77.11,11.2,6667,25.18,2319
13-08-2022 12:53,3.35,3.35,77.11,4,6579,25.19,5969
13-08-2022 13:03,0.55,3.35,77.11,2.4,6667,25.2,7462
13-08-2022 13:13,1.11,3.35,77.11,4,6667,25.22,3183
13-08-2022 13:23,1.67,3.35,77.11,4,6494,25.24,2079
13-08-2022 13:33,2.23,3.35,77.11,4,6494,25.25,10739
13-08-2022 13:43,2.79,3.35,77.11,3.2,6579,25.28,14618
13-08-2022 13:53,3.35,3.35,77.11,1.6,6579,25.3,14073
13-08-2022 14:13,1.11,3.35,77.11,7.2,6579,25.35,3361
13-08-2022 14:23,1.67,3.35,77.11,6.4,6579,25.36,5387
13-08-2022 14:33,2.23,3.35,77.11,1.6,6667,25.38,4152
13-08-2022 14:43,2.79,3.35,77.11,1.6,6579,25.41,9003
13-08-2022 14:53,3.35,3.35,77.11,4,6579,25.43,2653
13-08-2022 15:03,0.55,3.35,77.11,4,6667,25.46,6192
13-08-2022 15:13,1.11,3.35,77.11,8,6667,25.48,10704
13-08-2022 15:23,1.67,3.35,77.11,2.4,6579,25.5,4795
13-08-2022 15:33,2.23,3.35,77.11,4,6579,25.53,13486
13-08-2022 15:43,2.79,3.35,77.11,4,6579,25.55,13309
13-08-2022 15:53,3.35,3.35,77.11,1.6,6579,25.58,9791
13-08-2022 16:03,0.55,3.35,77.11,2.4,6667,25.61,12126
13-08-2022 16:23,1.67,3.35,77.11,1.6,6667,25.65,10467
13-08-2022 16:33,2.23,3.35,77.11,1.6,6579,25.67,11400
13-08-2022 16:43,2.79,3.35,77.11,4,6757,25.69,2979
